LAM,Th_P90,Th_P90_corr,Th_P0,Th_P0_corr,Th_UnPol,Th_UnPol_corr,Lab_P90,Lab_P90_corr,Lab_P0,Lab_P0_corr,Lab_Unpol,Lab_Unpol_corr,,V-Arm
0.5096,0.8533,0.439958887493249,0.8665,0.446764767388843,0.8599,0.443361827441046,0.8049,0.415003994542735,0.8174,0.421448956565078,0.8111,0.418200695705817,,0.515596961787471
0.5097,0.8545,0.440577603847394,0.8672,0.447125685262094,0.8609,0.443877424402833,0.8061,0.41562271089688,0.818,0.421758314742151,0.812,0.418664732971426,,0.515596961787471
0.5098,0.8558,0.441247879897717,0.8679,0.447486603135346,0.8618,0.444341461668442,0.8072,0.416189867554846,0.8187,0.422119232615402,0.8129,0.419128770237035,,0.515596961787471
0.5099,0.857,0.441866596251862,0.8686,0.447847521008597,0.8628,0.44485705863023,0.8084,0.416808583908991,0.8193,0.422428590792475,0.8138,0.419592807502644,,0.515596961787471
0.51,0.8582,0.442485312606007,0.8692,0.448156879185669,0.8637,0.445321095895838,0.8095,0.417375740566957,0.8199,0.422737948969547,0.8147,0.420056844768252,,0.515596961787471
0.5101,0.8594,0.443104028960152,0.8699,0.448517797058921,0.8647,0.445836692857626,0.8106,0.417942897224924,0.8205,0.42304730714662,0.8155,0.420469322337682,,0.515596961787471
0.5102,0.8606,0.443722745314297,0.8705,0.448827155235993,0.8656,0.446300730123234,0.8117,0.41851005388289,0.821,0.423305105627513,0.8164,0.420933359603291,,0.515596961787471
0.5103,0.8618,0.444341461668442,0.8712,0.449188073109244,0.8665,0.446764767388843,0.8128,0.419077210540856,0.8216,0.423614463804586,0.8172,0.421345837172721,,0.515596961787471
0.5104,0.863,0.444960178022587,0.8718,0.449497431286317,0.8674,0.447228804654452,0.8138,0.419592807502644,0.8221,0.42387226228548,0.818,0.421758314742151,,0.515596961787471
0.5105,0.8642,0.445578894376732,0.8724,0.449806789463389,0.8683,0.447692841920061,0.8149,0.42015996416061,0.8226,0.424130060766373,0.8188,0.422170792311581,,0.515596961787471
0.5106,0.8654,0.446197610730877,0.873,0.450116147640462,0.8692,0.448156879185669,0.8159,0.420675561122397,0.8231,0.424387859247267,0.8195,0.422531710184832,,0.515596961787471
0.5107,0.8665,0.446764767388843,0.8736,0.450425505817534,0.8701,0.448620916451278,0.817,0.421242717780363,0.8236,0.424645657728161,0.8203,0.422944187754262,,0.515596961787471
0.5108,0.8677,0.447383483742988,0.8742,0.450734863994607,0.8709,0.449033394020708,0.818,0.421758314742151,0.8241,0.424903456209054,0.821,0.423305105627513,,0.515596961787471
0.5109,0.8688,0.447950640400954,0.8748,0.451044222171679,0.8718,0.449497431286317,0.8189,0.42222235200776,0.8246,0.425161254689948,0.8218,0.423717583196943,,0.515596961787471
0.511,0.87,0.448569356755099,0.8753,0.451302020652573,0.8727,0.449961468551926,0.8199,0.422737948969547,0.825,0.425367493474663,0.8225,0.424078501070195,,0.515596961787471
0.5111,0.8711,0.449136513413066,0.8759,0.451611378829645,0.8735,0.450373946121356,0.8209,0.423253545931335,0.8254,0.425573732259378,0.8232,0.424439418943446,,0.515596961787471
0.5112,0.8722,0.449703670071032,0.8765,0.451920737006718,0.8743,0.450786423690785,0.8218,0.423717583196943,0.8258,0.425779971044093,0.8238,0.424748777120518,,0.515596961787471
0.5113,0.8733,0.450270826728998,0.877,0.452178535487612,0.8751,0.451198901260215,0.8227,0.424181620462552,0.8262,0.425986209828808,0.8245,0.425109694993769,,0.515596961787471
0.5114,0.8744,0.450837983386964,0.8775,0.452436333968505,0.876,0.451662938525824,0.8237,0.424697217424339,0.8266,0.426192448613523,0.8251,0.425419053170842,,0.515596961787471
0.5115,0.8755,0.45140514004493,0.8781,0.452745692145578,0.8768,0.452075416095254,0.8245,0.425109694993769,0.827,0.426398687398238,0.8258,0.425779971044093,,0.515596961787471
0.5116,0.8765,0.451920737006718,0.8786,0.453003490626472,0.8775,0.452436333968505,0.8254,0.425573732259378,0.8273,0.426553366486774,0.8264,0.426089329221166,,0.515596961787471
0.5117,0.8776,0.452487893664684,0.8791,0.453261289107365,0.8783,0.452848811537935,0.8263,0.426037769524987,0.8277,0.426759605271489,0.827,0.426398687398238,,0.515596961787471
0.5118,0.8786,0.453003490626472,0.8796,0.453519087588259,0.8791,0.453261289107365,0.8271,0.426450247094417,0.828,0.426914284360026,0.8276,0.426708045575311,,0.515596961787471
0.5119,0.8797,0.453570647284438,0.88,0.453725326372974,0.8798,0.453622206980617,0.828,0.426914284360026,0.8283,0.427068963448562,0.8281,0.426965844056204,,0.515596961787471
0.512,0.8807,0.454086244246225,0.8805,0.453983124853868,0.8806,0.454034684550047,0.8288,0.427326761929456,0.8286,0.427223642537098,0.8287,0.427275202233277,,0.515596961787471
0.5121,0.8817,0.454601841208013,0.881,0.454240923334762,0.8813,0.454395602423298,0.8296,0.427739239498886,0.8289,0.427378321625634,0.8293,0.427584560410349,,0.515596961787471
0.5122,0.8827,0.4551174381698,0.8814,0.454447162119477,0.8821,0.454808079992728,0.8304,0.428151717068316,0.8292,0.427533000714171,0.8298,0.427842358891243,,0.515596961787471
0.5123,0.8837,0.455633035131588,0.8819,0.45470496060037,0.8828,0.455168997865979,0.8312,0.428564194637746,0.8295,0.427687679802707,0.8303,0.428100157372137,,0.515596961787471
0.5124,0.8847,0.456148632093375,0.8823,0.454911199385085,0.8835,0.45552991573923,0.8319,0.428925112510997,0.8297,0.427790799195064,0.8308,0.428357955853031,,0.515596961787471
0.5125,0.8856,0.456612669358984,0.8828,0.455168997865979,0.8842,0.455890833612481,0.8327,0.429337590080427,0.83,0.4279454782836,0.8313,0.428615754333924,,0.515596961787471
0.5126,0.8866,0.457128266320771,0.8832,0.455375236650694,0.8849,0.456251751485733,0.8334,0.429698507953678,0.8302,0.428048597675958,0.8318,0.428873552814818,,0.515596961787471
0.5127,0.8876,0.457643863282559,0.8836,0.455581475435409,0.8856,0.456612669358984,0.8342,0.430110985523108,0.8305,0.428203276764494,0.8323,0.429131351295712,,0.515596961787471
0.5128,0.8885,0.458107900548168,0.884,0.455787714220124,0.8863,0.456973587232235,0.8349,0.430471903396359,0.8307,0.428306396156852,0.8328,0.429389149776605,,0.515596961787471
0.5129,0.8894,0.458571937813776,0.8844,0.455993953004839,0.8869,0.457282945409308,0.8356,0.43083282126961,0.8309,0.428409515549209,0.8333,0.429646948257499,,0.515596961787471
0.513,0.8904,0.459087534775564,0.8848,0.456200191789554,0.8876,0.457643863282559,0.8363,0.431193739142862,0.8311,0.428512634941567,0.8337,0.429853187042214,,0.515596961787471
0.5131,0.8913,0.459551572041172,0.8852,0.456406430574269,0.8883,0.45800478115581,0.837,0.431554657016113,0.8313,0.428615754333924,0.8342,0.430110985523108,,0.515596961787471
0.5132,0.8922,0.460015609306781,0.8856,0.456612669358984,0.8889,0.458314139332883,0.8377,0.431915574889364,0.8315,0.428718873726282,0.8346,0.430317224307823,,0.515596961787471
0.5133,0.8931,0.46047964657239,0.886,0.456818908143699,0.8895,0.458623497509955,0.8384,0.432276492762615,0.8317,0.428821993118639,0.835,0.430523463092538,,0.515596961787471
0.5134,0.894,0.460943683837999,0.8863,0.456973587232235,0.8902,0.458984415383206,0.839,0.432585850939688,0.8319,0.428925112510997,0.8354,0.430729701877253,,0.515596961787471
0.5135,0.8949,0.461407721103607,0.8867,0.45717982601695,0.8908,0.459293773560279,0.8397,0.432946768812939,0.832,0.428976672207175,0.8359,0.430987500358147,,0.515596961787471
0.5136,0.8957,0.461820198673037,0.887,0.457334505105486,0.8914,0.459603131737351,0.8403,0.433256126990012,0.8322,0.429079791599533,0.8363,0.431193739142862,,0.515596961787471
0.5137,0.8966,0.462284235938646,0.8874,0.457540743890201,0.892,0.459912489914424,0.841,0.433617044863263,0.8323,0.429131351295712,0.8367,0.431399977927577,,0.515596961787471
0.5138,0.8974,0.462696713508076,0.8877,0.457695422978738,0.8926,0.460221848091496,0.8416,0.433926403040335,0.8325,0.429234470688069,0.837,0.431554657016113,,0.515596961787471
0.5139,0.8983,0.463160750773685,0.888,0.457850102067274,0.8932,0.460531206268569,0.8422,0.434235761217408,0.8326,0.429286030384248,0.8374,0.431760895800828,,0.515596961787471
0.514,0.8991,0.463573228343115,0.8883,0.45800478115581,0.8937,0.460789004749462,0.8428,0.43454511939448,0.8327,0.429337590080427,0.8378,0.431967134585543,,0.515596961787471
0.5141,0.8999,0.463985705912545,0.8886,0.458159460244346,0.8943,0.461098362926535,0.8435,0.434906037267731,0.8329,0.429440709472784,0.8382,0.432173373370258,,0.515596961787471
0.5142,0.9007,0.464398183481975,0.8889,0.458314139332883,0.8948,0.461356161407429,0.8441,0.435215395444804,0.833,0.429492269168963,0.8385,0.432328052458794,,0.515596961787471
0.5143,0.9016,0.464862220747583,0.8892,0.458468818421419,0.8954,0.461665519584501,0.8447,0.435524753621876,0.8331,0.429543828865142,0.8389,0.432534291243509,,0.515596961787471
0.5144,0.9023,0.465223138620835,0.8895,0.458623497509955,0.8959,0.461923318065395,0.8453,0.435834111798949,0.8332,0.42959538856132,0.8392,0.432688970332045,,0.515596961787471
0.5145,0.9031,0.465635616190265,0.8897,0.458726616902313,0.8964,0.462181116546289,0.8458,0.436091910279843,0.8333,0.429646948257499,0.8396,0.43289520911676,,0.515596961787471
0.5146,0.9039,0.466048093759695,0.89,0.458881295990849,0.897,0.462490474723361,0.8464,0.436401268456915,0.8334,0.429698507953678,0.8399,0.433049888205296,,0.515596961787471
0.5147,0.9047,0.466460571329125,0.8902,0.458984415383206,0.8975,0.462748273204255,0.847,0.436710626633988,0.8335,0.429750067649857,0.8402,0.433204567293833,,0.515596961787471
0.5148,0.9054,0.466821489202376,0.8905,0.459139094471742,0.8979,0.46295451198897,0.8476,0.43701998481106,0.8336,0.429801627346035,0.8406,0.433410806078548,,0.515596961787471
0.5149,0.9062,0.467233966771806,0.8907,0.4592422138641,0.8984,0.463212310469864,0.8481,0.437277783291954,0.8337,0.429853187042214,0.8409,0.433565485167084,,0.515596961787471
0.515,0.9069,0.467594884645057,0.8909,0.459345333256458,0.8989,0.463470108950757,0.8487,0.437587141469026,0.8337,0.429853187042214,0.8412,0.43372016425562,,0.515596961787471
0.5151,0.9076,0.467955802518308,0.8911,0.459448452648815,0.8994,0.463727907431651,0.8493,0.437896499646099,0.8338,0.429904746738393,0.8415,0.433874843344156,,0.515596961787471
0.5152,0.9083,0.468316720391559,0.8913,0.459551572041172,0.8998,0.463934146216366,0.8498,0.438154298126992,0.8339,0.429956306434572,0.8418,0.434029522432693,,0.515596961787471
0.5153,0.909,0.468677638264811,0.8915,0.45965469143353,0.9003,0.46419194469726,0.8504,0.438463656304065,0.8339,0.429956306434572,0.8422,0.434235761217408,,0.515596961787471
0.5154,0.9097,0.469038556138062,0.8917,0.459757810825887,0.9007,0.464398183481975,0.8509,0.438721454784959,0.834,0.43000786613075,0.8425,0.434390440305944,,0.515596961787471
0.5155,0.9104,0.469399474011313,0.8918,0.459809370522066,0.9011,0.46460442226669,0.8515,0.439030812962031,0.8341,0.430059425826929,0.8428,0.43454511939448,,0.515596961787471
0.5156,0.9111,0.469760391884564,0.892,0.459912489914424,0.9015,0.464810661051405,0.852,0.439288611442925,0.8341,0.430059425826929,0.8431,0.434699798483016,,0.515596961787471
0.5157,0.9117,0.470069750061637,0.8921,0.459964049610602,0.9019,0.46501689983612,0.8525,0.439546409923819,0.8342,0.430110985523108,0.8434,0.434854477571553,,0.515596961787471
0.5158,0.9124,0.470430667934888,0.8923,0.46006716900296,0.9023,0.465223138620835,0.853,0.439804208404712,0.8343,0.430162545219287,0.8436,0.43495759696391,,0.515596961787471
0.5159,0.913,0.470740026111961,0.8924,0.460118728699139,0.9027,0.46542937740555,0.8535,0.440062006885606,0.8343,0.430162545219287,0.8439,0.435112276052446,,0.515596961787471
0.516,0.9136,0.471049384289033,0.8925,0.460170288395317,0.9031,0.465635616190265,0.8541,0.440371365062679,0.8344,0.430214104915465,0.8442,0.435266955140983,,0.515596961787471
0.5161,0.9142,0.471358742466106,0.8927,0.460273407787675,0.9034,0.465790295278801,0.8546,0.440629163543572,0.8344,0.430214104915465,0.8445,0.435421634229519,,0.515596961787471
0.5162,0.9148,0.471668100643178,0.8928,0.460324967483854,0.9038,0.465996534063516,0.8551,0.440886962024466,0.8345,0.430265664611644,0.8448,0.435576313318055,,0.515596961787471
0.5163,0.9154,0.471977458820251,0.8929,0.460376527180032,0.9041,0.466151213152052,0.8556,0.44114476050536,0.8345,0.430265664611644,0.8451,0.435730992406591,,0.515596961787471
0.5164,0.916,0.472286816997323,0.893,0.460428086876211,0.9045,0.466357451936767,0.8561,0.441402558986253,0.8346,0.430317224307823,0.8453,0.435834111798949,,0.515596961787471
0.5165,0.9165,0.472544615478217,0.893,0.460428086876211,0.9048,0.466512131025303,0.8566,0.441660357467147,0.8346,0.430317224307823,0.8456,0.435988790887485,,0.515596961787471
0.5166,0.9171,0.472853973655289,0.8931,0.46047964657239,0.9051,0.46666681011384,0.8571,0.441918155948041,0.8347,0.430368784004002,0.8459,0.436143469976021,,0.515596961787471
0.5167,0.9176,0.473111772136183,0.8932,0.460531206268569,0.9054,0.466821489202376,0.8576,0.442175954428935,0.8347,0.430368784004002,0.8462,0.436298149064558,,0.515596961787471
0.5168,0.9182,0.473421130313255,0.8933,0.460582765964747,0.9057,0.466976168290912,0.8581,0.442433752909828,0.8348,0.43042034370018,0.8464,0.436401268456915,,0.515596961787471
0.5169,0.9187,0.473678928794149,0.8933,0.460582765964747,0.906,0.467130847379448,0.8586,0.442691551390722,0.8348,0.43042034370018,0.8467,0.436555947545451,,0.515596961787471
0.517,0.9192,0.473936727275043,0.8933,0.460582765964747,0.9063,0.467285526467985,0.859,0.442897790175437,0.8349,0.430471903396359,0.847,0.436710626633988,,0.515596961787471
0.5171,0.9197,0.474194525755937,0.8934,0.460634325660926,0.9065,0.467388645860342,0.8595,0.443155588656331,0.8349,0.430471903396359,0.8472,0.436813746026345,,0.515596961787471
0.5172,0.9202,0.47445232423683,0.8934,0.460634325660926,0.9068,0.467543324948878,0.86,0.443413387137225,0.835,0.430523463092538,0.8475,0.436968425114881,,0.515596961787471
