LAM,Th_P90,Th_P90_corr,Th_P0,Th_P0_corr,Th_UnPol,Th_UnPol_corr,Lab_90,Lab_P90_corr,Lab_P0 ,Lab_P0_corr,Lab_Unpol,Lab_Unpol_corr,,R-Arm
0.6489,0.892,0.459912489914424,0.8814,0.454447162119477,0.8867,0.45717982601695,0.8426,0.434442000002123,0.8326,0.429286030384248,0.8376,0.431864015193185,,0.515596961787471
0.649,0.8926,0.460221848091496,0.8816,0.454550281511834,0.8871,0.457386064801665,0.843,0.434648238786838,0.8326,0.429286030384248,0.8378,0.431967134585543,,0.515596961787471
0.6491,0.8932,0.460531206268569,0.8818,0.454653400904192,0.8875,0.45759230358638,0.8434,0.434854477571553,0.8327,0.429337590080427,0.838,0.4320702539779,,0.515596961787471
0.6492,0.8938,0.460840564445641,0.882,0.454756520296549,0.8879,0.457798542371095,0.8438,0.435060716356268,0.8327,0.429337590080427,0.8383,0.432224933066437,,0.515596961787471
0.6493,0.8944,0.461149922622714,0.8822,0.454859639688906,0.8883,0.45800478115581,0.8442,0.435266955140983,0.8327,0.429337590080427,0.8385,0.432328052458794,,0.515596961787471
0.6494,0.8949,0.461407721103607,0.8824,0.454962759081264,0.8887,0.458211019940525,0.8446,0.435473193925698,0.8328,0.429389149776605,0.8387,0.432431171851152,,0.515596961787471
0.6495,0.8955,0.46171707928068,0.8826,0.455065878473622,0.889,0.458365699029061,0.8451,0.435730992406591,0.8328,0.429389149776605,0.8389,0.432534291243509,,0.515596961787471
0.6496,0.8961,0.462026437457752,0.8827,0.4551174381698,0.8894,0.458571937813776,0.8455,0.435937231191306,0.8329,0.429440709472784,0.8392,0.432688970332045,,0.515596961787471
0.6497,0.8967,0.462335795634825,0.8829,0.455220557562158,0.8898,0.458778176598491,0.8459,0.436143469976021,0.8329,0.429440709472784,0.8394,0.432792089724403,,0.515596961787471
0.6498,0.8972,0.462593594115719,0.8831,0.455323676954515,0.8902,0.458984415383206,0.8463,0.436349708760736,0.8329,0.429440709472784,0.8396,0.43289520911676,,0.515596961787471
0.6499,0.8978,0.462902952292791,0.8833,0.455426796346873,0.8905,0.459139094471742,0.8467,0.436555947545451,0.833,0.429492269168963,0.8398,0.432998328509118,,0.515596961787471
0.65,0.8984,0.463212310469864,0.8834,0.455478356043051,0.8909,0.459345333256458,0.8471,0.436762186330166,0.833,0.429492269168963,0.8401,0.433153007597654,,0.515596961787471
0.6501,0.8989,0.463470108950757,0.8836,0.455581475435409,0.8912,0.459500012344994,0.8475,0.436968425114881,0.8331,0.429543828865142,0.8403,0.433256126990012,,0.515596961787471
0.6502,0.8995,0.46377946712783,0.8837,0.455633035131588,0.8916,0.459706251129709,0.8479,0.437174663899596,0.8331,0.429543828865142,0.8405,0.433359246382369,,0.515596961787471
0.6503,0.9,0.464037265608723,0.8839,0.455736154523945,0.892,0.459912489914424,0.8483,0.437380902684311,0.8331,0.429543828865142,0.8407,0.433462365774726,,0.515596961787471
0.6504,0.9005,0.464295064089617,0.884,0.455787714220124,0.8923,0.46006716900296,0.8487,0.437587141469026,0.8332,0.42959538856132,0.841,0.433617044863263,,0.515596961787471
0.6505,0.9011,0.46460442226669,0.8842,0.455890833612481,0.8926,0.460221848091496,0.8491,0.437793380253741,0.8332,0.42959538856132,0.8412,0.43372016425562,,0.515596961787471
0.6506,0.9016,0.464862220747583,0.8843,0.45594239330866,0.893,0.460428086876211,0.8496,0.438051178734635,0.8333,0.429646948257499,0.8414,0.433823283647978,,0.515596961787471
0.6507,0.9022,0.465171578924656,0.8845,0.456045512701018,0.8933,0.460582765964747,0.85,0.43825741751935,0.8333,0.429646948257499,0.8416,0.433926403040335,,0.515596961787471
0.6508,0.9027,0.46542937740555,0.8846,0.456097072397196,0.8936,0.460737445053284,0.8504,0.438463656304065,0.8333,0.429646948257499,0.8418,0.434029522432693,,0.515596961787471
0.6509,0.9032,0.465687175886443,0.8847,0.456148632093375,0.894,0.460943683837999,0.8508,0.43866989508878,0.8334,0.429698507953678,0.8421,0.434184201521229,,0.515596961787471
0.651,0.9037,0.465944974367337,0.8848,0.456200191789554,0.8943,0.461098362926535,0.8512,0.438876133873495,0.8334,0.429698507953678,0.8423,0.434287320913586,,0.515596961787471
0.6511,0.9043,0.46625433254441,0.885,0.456303311181911,0.8946,0.461253042015071,0.8516,0.43908237265821,0.8334,0.429698507953678,0.8425,0.434390440305944,,0.515596961787471
0.6512,0.9048,0.466512131025303,0.8851,0.45635487087809,0.8949,0.461407721103607,0.852,0.439288611442925,0.8334,0.429698507953678,0.8427,0.434493559698301,,0.515596961787471
0.6513,0.9053,0.466769929506197,0.8852,0.456406430574269,0.8952,0.461562400192144,0.8524,0.43949485022764,0.8335,0.429750067649857,0.8429,0.434596679090659,,0.515596961787471
0.6514,0.9058,0.467027727987091,0.8853,0.456457990270448,0.8955,0.46171707928068,0.8528,0.439701089012355,0.8335,0.429750067649857,0.8432,0.434751358179195,,0.515596961787471
0.6515,0.9063,0.467285526467985,0.8854,0.456509549966626,0.8958,0.461871758369216,0.8532,0.43990732779707,0.8335,0.429750067649857,0.8434,0.434854477571553,,0.515596961787471
0.6516,0.9068,0.467543324948878,0.8855,0.456561109662805,0.8961,0.462026437457752,0.8536,0.440113566581785,0.8336,0.429801627346035,0.8436,0.43495759696391,,0.515596961787471
0.6517,0.9073,0.467801123429772,0.8856,0.456612669358984,0.8964,0.462181116546289,0.854,0.4403198053665,0.8336,0.429801627346035,0.8438,0.435060716356268,,0.515596961787471
0.6518,0.9078,0.468058921910666,0.8857,0.456664229055163,0.8967,0.462335795634825,0.8544,0.440526044151215,0.8336,0.429801627346035,0.844,0.435163835748625,,0.515596961787471
0.6519,0.9083,0.468316720391559,0.8858,0.456715788751341,0.897,0.462490474723361,0.8548,0.44073228293593,0.8337,0.429853187042214,0.8443,0.435318514837161,,0.515596961787471
0.652,0.9087,0.468522959176274,0.8858,0.456715788751341,0.8973,0.462645153811897,0.8552,0.440938521720645,0.8337,0.429853187042214,0.8445,0.435421634229519,,0.515596961787471
0.6521,0.9092,0.468780757657168,0.8859,0.45676734844752,0.8976,0.462799832900433,0.8556,0.44114476050536,0.8337,0.429853187042214,0.8447,0.435524753621876,,0.515596961787471
0.6522,0.9097,0.469038556138062,0.886,0.456818908143699,0.8978,0.462902952292791,0.8561,0.441402558986253,0.8338,0.429904746738393,0.8449,0.435627873014234,,0.515596961787471
0.6523,0.9101,0.469244794922777,0.8861,0.456870467839878,0.8981,0.463057631381327,0.8565,0.441608797770969,0.8338,0.429904746738393,0.8451,0.435730992406591,,0.515596961787471
0.6524,0.9106,0.469502593403671,0.8862,0.456922027536056,0.8984,0.463212310469864,0.8569,0.441815036555684,0.8339,0.429956306434572,0.8454,0.435885671495128,,0.515596961787471
0.6525,0.911,0.469708832188386,0.8862,0.456922027536056,0.8986,0.463315429862221,0.8573,0.442021275340398,0.8339,0.429956306434572,0.8456,0.435988790887485,,0.515596961787471
0.6526,0.9115,0.469966630669279,0.8863,0.456973587232235,0.8989,0.463470108950757,0.8577,0.442227514125113,0.834,0.43000786613075,0.8458,0.436091910279843,,0.515596961787471
0.6527,0.9119,0.470172869453994,0.8864,0.457025146928414,0.8992,0.463624788039293,0.8581,0.442433752909828,0.834,0.43000786613075,0.846,0.4361950296722,,0.515596961787471
0.6528,0.9124,0.470430667934888,0.8864,0.457025146928414,0.8994,0.463727907431651,0.8585,0.442639991694543,0.8341,0.430059425826929,0.8463,0.436349708760736,,0.515596961787471
0.6529,0.9128,0.470636906719603,0.8865,0.457076706624593,0.8997,0.463882586520187,0.8589,0.442846230479258,0.8341,0.430059425826929,0.8465,0.436452828153094,,0.515596961787471
0.653,0.9132,0.470843145504318,0.8866,0.457128266320771,0.8999,0.463985705912545,0.8593,0.443052469263973,0.8342,0.430110985523108,0.8467,0.436555947545451,,0.515596961787471
0.6531,0.9137,0.471100943985212,0.8866,0.457128266320771,0.9001,0.464088825304902,0.8597,0.443258708048688,0.8342,0.430110985523108,0.8469,0.436659066937809,,0.515596961787471
0.6532,0.9141,0.471307182769927,0.8867,0.45717982601695,0.9004,0.464243504393438,0.8601,0.443464946833403,0.8343,0.430162545219287,0.8472,0.436813746026345,,0.515596961787471
0.6533,0.9145,0.471513421554642,0.8867,0.45717982601695,0.9006,0.464346623785796,0.8605,0.443671185618118,0.8343,0.430162545219287,0.8474,0.436916865418703,,0.515596961787471
0.6534,0.9149,0.471719660339357,0.8867,0.45717982601695,0.9008,0.464449743178153,0.8609,0.443877424402833,0.8344,0.430214104915465,0.8476,0.43701998481106,,0.515596961787471
0.6535,0.9153,0.471925899124072,0.8868,0.457231385713129,0.901,0.464552862570511,0.8613,0.444083663187548,0.8344,0.430214104915465,0.8478,0.437123104203418,,0.515596961787471
0.6536,0.9158,0.472183697604966,0.8868,0.457231385713129,0.9013,0.464707541659047,0.8617,0.444289901972263,0.8344,0.430214104915465,0.8481,0.437277783291954,,0.515596961787471
0.6537,0.9162,0.47238993638968,0.8868,0.457231385713129,0.9015,0.464810661051405,0.8621,0.444496140756978,0.8345,0.430265664611644,0.8483,0.437380902684311,,0.515596961787471
0.6538,0.9166,0.472596175174395,0.8868,0.457231385713129,0.9017,0.464913780443762,0.8625,0.444702379541693,0.8345,0.430265664611644,0.8485,0.437484022076669,,0.515596961787471
0.6539,0.917,0.472802413959111,0.8868,0.457231385713129,0.9019,0.46501689983612,0.8629,0.444908618326408,0.8346,0.430317224307823,0.8488,0.437638701165205,,0.515596961787471
0.654,0.9174,0.473008652743825,0.8868,0.457231385713129,0.9021,0.465120019228477,0.8634,0.445166416807302,0.8346,0.430317224307823,0.849,0.437741820557562,,0.515596961787471
0.6541,0.9178,0.47321489152854,0.8868,0.457231385713129,0.9023,0.465223138620835,0.8638,0.445372655592017,0.8347,0.430368784004002,0.8492,0.43784493994992,,0.515596961787471
0.6542,0.9181,0.473369570617077,0.8868,0.457231385713129,0.9025,0.465326258013192,0.8642,0.445578894376732,0.8347,0.430368784004002,0.8495,0.437999619038456,,0.515596961787471
0.6543,0.9185,0.473575809401792,0.8868,0.457231385713129,0.9027,0.46542937740555,0.8646,0.445785133161447,0.8348,0.43042034370018,0.8497,0.438102738430814,,0.515596961787471
0.6544,0.9189,0.473782048186507,0.8868,0.457231385713129,0.9029,0.465532496797907,0.865,0.445991371946162,0.8348,0.43042034370018,0.8499,0.438205857823171,,0.515596961787471
0.6545,0.9193,0.473988286971222,0.8868,0.457231385713129,0.9031,0.465635616190265,0.8654,0.446197610730877,0.8349,0.430471903396359,0.8502,0.438360536911707,,0.515596961787471
0.6546,0.9197,0.474194525755937,0.8868,0.457231385713129,0.9032,0.465687175886443,0.8659,0.446455409211771,0.8349,0.430471903396359,0.8504,0.438463656304065,,0.515596961787471
0.6547,0.92,0.474349204844473,0.8868,0.457231385713129,0.9034,0.465790295278801,0.8663,0.446661647996486,0.835,0.430523463092538,0.8506,0.438566775696422,,0.515596961787471
0.6548,0.9204,0.474555443629188,0.8868,0.457231385713129,0.9036,0.465893414671158,0.8667,0.446867886781201,0.835,0.430523463092538,0.8509,0.438721454784959,,0.515596961787471
0.6549,0.9207,0.474710122717724,0.8868,0.457231385713129,0.9037,0.465944974367337,0.8671,0.447074125565916,0.8351,0.430575022788717,0.8511,0.438824574177316,,0.515596961787471
0.655,0.9211,0.474916361502439,0.8867,0.45717982601695,0.9039,0.466048093759695,0.8675,0.447280364350631,0.8352,0.430626582484895,0.8513,0.438927693569674,,0.515596961787471
0.6551,0.9214,0.475071040590975,0.8867,0.45717982601695,0.9041,0.466151213152052,0.8679,0.447486603135346,0.8352,0.430626582484895,0.8516,0.43908237265821,,0.515596961787471
0.6552,0.9218,0.47527727937569,0.8867,0.45717982601695,0.9042,0.466202772848231,0.8683,0.447692841920061,0.8353,0.430678142181074,0.8518,0.439185492050567,,0.515596961787471
0.6553,0.9221,0.475431958464227,0.8866,0.457128266320771,0.9044,0.466305892240588,0.8687,0.447899080704776,0.8353,0.430678142181074,0.852,0.439288611442925,,0.515596961787471
0.6554,0.9224,0.475586637552763,0.8866,0.457128266320771,0.9045,0.466357451936767,0.8691,0.448105319489491,0.8354,0.430729701877253,0.8523,0.439443290531461,,0.515596961787471
0.6555,0.9227,0.475741316641299,0.8866,0.457128266320771,0.9047,0.466460571329125,0.8695,0.448311558274206,0.8355,0.430781261573432,0.8525,0.439546409923819,,0.515596961787471
0.6556,0.9231,0.475947555426014,0.8865,0.457076706624593,0.9048,0.466512131025303,0.87,0.448569356755099,0.8355,0.430781261573432,0.8527,0.439649529316176,,0.515596961787471
0.6557,0.9234,0.47610223451455,0.8865,0.457076706624593,0.9049,0.466563690721482,0.8704,0.448775595539814,0.8356,0.43083282126961,0.853,0.439804208404712,,0.515596961787471
0.6558,0.9237,0.476256913603087,0.8864,0.457025146928414,0.9051,0.46666681011384,0.8708,0.448981834324529,0.8356,0.43083282126961,0.8532,0.43990732779707,,0.515596961787471
0.6559,0.924,0.476411592691623,0.8864,0.457025146928414,0.9052,0.466718369810018,0.8712,0.449188073109244,0.8357,0.430884380965789,0.8534,0.440010447189427,,0.515596961787471
0.656,0.9243,0.476566271780159,0.8863,0.456973587232235,0.9053,0.466769929506197,0.8716,0.449394311893959,0.8358,0.430935940661968,0.8537,0.440165126277964,,0.515596961787471
0.6561,0.9246,0.476720950868695,0.8863,0.456973587232235,0.9054,0.466821489202376,0.872,0.449600550678674,0.8358,0.430935940661968,0.8539,0.440268245670321,,0.515596961787471
0.6562,0.9249,0.476875629957232,0.8862,0.456922027536056,0.9056,0.466924608594733,0.8724,0.449806789463389,0.8359,0.430987500358147,0.8541,0.440371365062679,,0.515596961787471
0.6563,0.9252,0.477030309045768,0.8862,0.456922027536056,0.9057,0.466976168290912,0.8728,0.450013028248104,0.836,0.431039060054325,0.8544,0.440526044151215,,0.515596961787471
0.6564,0.9255,0.477184988134304,0.8861,0.456870467839878,0.9058,0.467027727987091,0.8732,0.450219267032819,0.836,0.431039060054325,0.8546,0.440629163543572,,0.515596961787471
0.6565,0.9257,0.477288107526661,0.886,0.456818908143699,0.9059,0.46707928768327,0.8736,0.450425505817534,0.8361,0.431090619750504,0.8548,0.44073228293593,,0.515596961787471
0.6566,0.926,0.477442786615198,0.886,0.456818908143699,0.906,0.467130847379448,0.874,0.450631744602249,0.8362,0.431142179446683,0.8551,0.440886962024466,,0.515596961787471
0.6567,0.9263,0.477597465703734,0.8859,0.45676734844752,0.9061,0.467182407075627,0.8744,0.450837983386964,0.8362,0.431142179446683,0.8553,0.440990081416824,,0.515596961787471
0.6568,0.9266,0.47775214479227,0.8858,0.456715788751341,0.9062,0.467233966771806,0.8748,0.451044222171679,0.8363,0.431193739142862,0.8555,0.441093200809181,,0.515596961787471
0.6569,0.9268,0.477855264184628,0.8857,0.456664229055163,0.9063,0.467285526467985,0.8752,0.451250460956394,0.8364,0.43124529883904,0.8558,0.441247879897717,,0.515596961787471
0.657,0.9271,0.478009943273164,0.8856,0.456612669358984,0.9064,0.467337086164163,0.8756,0.451456699741109,0.8364,0.43124529883904,0.856,0.441350999290075,,0.515596961787471
0.6571,0.9273,0.478113062665521,0.8855,0.456561109662805,0.9064,0.467337086164163,0.876,0.451662938525824,0.8365,0.431296858535219,0.8562,0.441454118682432,,0.515596961787471
0.6572,0.9276,0.478267741754058,0.8854,0.456509549966626,0.9065,0.467388645860342,0.8763,0.45181761761436,0.8365,0.431296858535219,0.8564,0.44155723807479,,0.515596961787471
0.6573,0.9279,0.478422420842594,0.8853,0.456457990270448,0.9066,0.467440205556521,0.8767,0.452023856399075,0.8366,0.431348418231398,0.8567,0.441711917163326,,0.515596961787471
0.6574,0.9281,0.478525540234951,0.8852,0.456406430574269,0.9067,0.4674917652527,0.8771,0.45223009518379,0.8366,0.431348418231398,0.8569,0.441815036555684,,0.515596961787471
0.6575,0.9283,0.478628659627309,0.8851,0.45635487087809,0.9067,0.4674917652527,0.8775,0.452436333968505,0.8367,0.431399977927577,0.8571,0.441918155948041,,0.515596961787471
0.6576,0.9286,0.478783338715845,0.885,0.456303311181911,0.9068,0.467543324948878,0.8779,0.45264257275322,0.8367,0.431399977927577,0.8573,0.442021275340398,,0.515596961787471
0.6577,0.9288,0.478886458108203,0.8849,0.456251751485733,0.9069,0.467594884645057,0.8783,0.452848811537935,0.8368,0.431451537623755,0.8575,0.442124394732756,,0.515596961787471
0.6578,0.9291,0.479041137196739,0.8848,0.456200191789554,0.9069,0.467594884645057,0.8787,0.45305505032265,0.8368,0.431451537623755,0.8578,0.442279073821292,,0.515596961787471
0.6579,0.9293,0.479144256589096,0.8846,0.456097072397196,0.907,0.467646444341236,0.8791,0.453261289107365,0.8369,0.431503097319934,0.858,0.44238219321365,,0.515596961787471
0.658,0.9295,0.479247375981454,0.8845,0.456045512701018,0.907,0.467646444341236,0.8795,0.45346752789208,0.8369,0.431503097319934,0.8582,0.442485312606007,,0.515596961787471
0.6581,0.9297,0.479350495373811,0.8844,0.455993953004839,0.9071,0.467698004037415,0.8798,0.453622206980617,0.8369,0.431503097319934,0.8584,0.442588431998365,,0.515596961787471
0.6582,0.93,0.479505174462348,0.8842,0.455890833612481,0.9071,0.467698004037415,0.8802,0.453828445765332,0.8369,0.431503097319934,0.8586,0.442691551390722,,0.515596961787471
0.6583,0.9302,0.479608293854705,0.8841,0.455839273916303,0.9071,0.467698004037415,0.8806,0.454034684550047,0.837,0.431554657016113,0.8588,0.44279467078308,,0.515596961787471
0.6584,0.9304,0.479711413247063,0.8839,0.455736154523945,0.9072,0.467749563733593,0.881,0.454240923334762,0.837,0.431554657016113,0.859,0.442897790175437,,0.515596961787471
0.6585,0.9306,0.47981453263942,0.8838,0.455684594827766,0.9072,0.467749563733593,0.8813,0.454395602423298,0.837,0.431554657016113,0.8592,0.443000909567795,,0.515596961787471
0.6586,0.9308,0.479917652031778,0.8836,0.455581475435409,0.9072,0.467749563733593,0.8817,0.454601841208013,0.837,0.431554657016113,0.8594,0.443104028960152,,0.515596961787471
0.6587,0.931,0.480020771424135,0.8835,0.45552991573923,0.9072,0.467749563733593,0.8821,0.454808079992728,0.8371,0.431606216712292,0.8596,0.44320714835251,,0.515596961787471
0.6588,0.9312,0.480123890816493,0.8833,0.455426796346873,0.9072,0.467749563733593,0.8824,0.454962759081264,0.8371,0.431606216712292,0.8598,0.443310267744867,,0.515596961787471
0.6589,0.9314,0.48022701020885,0.8832,0.455375236650694,0.9073,0.467801123429772,0.8828,0.455168997865979,0.8371,0.431606216712292,0.8599,0.443361827441046,,0.515596961787471
0.659,0.9315,0.480278569905029,0.883,0.455272117258336,0.9073,0.467801123429772,0.8831,0.455323676954515,0.8371,0.431606216712292,0.8601,0.443464946833403,,0.515596961787471
0.6591,0.9317,0.480381689297386,0.8828,0.455168997865979,0.9073,0.467801123429772,0.8835,0.45552991573923,0.8371,0.431606216712292,0.8603,0.443568066225761,,0.515596961787471
0.6592,0.9319,0.480484808689744,0.8827,0.4551174381698,0.9073,0.467801123429772,0.8838,0.455684594827766,0.8371,0.431606216712292,0.8605,0.443671185618118,,0.515596961787471
0.6593,0.932,0.480536368385923,0.8825,0.455014318777443,0.9073,0.467801123429772,0.8841,0.455839273916303,0.8371,0.431606216712292,0.8606,0.443722745314297,,0.515596961787471
0.6594,0.9322,0.48063948777828,0.8823,0.454911199385085,0.9073,0.467801123429772,0.8845,0.456045512701018,0.8371,0.431606216712292,0.8608,0.443825864706655,,0.515596961787471
0.6595,0.9324,0.480742607170638,0.8821,0.454808079992728,0.9072,0.467749563733593,0.8848,0.456200191789554,0.8371,0.431606216712292,0.861,0.443928984099012,,0.515596961787471
0.6596,0.9325,0.480794166866816,0.8819,0.45470496060037,0.9072,0.467749563733593,0.8851,0.45635487087809,0.8371,0.431606216712292,0.8611,0.443980543795191,,0.515596961787471
0.6597,0.9327,0.480897286259174,0.8817,0.454601841208013,0.9072,0.467749563733593,0.8854,0.456509549966626,0.8371,0.431606216712292,0.8613,0.444083663187548,,0.515596961787471
0.6598,0.9328,0.480948845955353,0.8816,0.454550281511834,0.9072,0.467749563733593,0.8857,0.456664229055163,0.8371,0.431606216712292,0.8614,0.444135222883727,,0.515596961787471
0.6599,0.9329,0.481000405651531,0.8814,0.454447162119477,0.9071,0.467698004037415,0.8861,0.456870467839878,0.8371,0.431606216712292,0.8616,0.444238342276085,,0.515596961787471
0.66,0.9331,0.481103525043889,0.8812,0.454344042727119,0.9071,0.467698004037415,0.8864,0.457025146928414,0.8371,0.431606216712292,0.8617,0.444289901972263,,0.515596961787471
0.6601,0.9332,0.481155084740067,0.881,0.454240923334762,0.9071,0.467698004037415,0.8867,0.45717982601695,0.837,0.431554657016113,0.8619,0.444393021364621,,0.515596961787471
0.6602,0.9333,0.481206644436246,0.8808,0.454137803942404,0.907,0.467646444341236,0.887,0.457334505105486,0.837,0.431554657016113,0.862,0.4444445810608,,0.515596961787471
0.6603,0.9334,0.481258204132425,0.8806,0.454034684550047,0.907,0.467646444341236,0.8872,0.457437624497844,0.837,0.431554657016113,0.8621,0.444496140756978,,0.515596961787471
0.6604,0.9336,0.481361323524782,0.8804,0.453931565157689,0.907,0.467646444341236,0.8875,0.45759230358638,0.837,0.431554657016113,0.8622,0.444547700453157,,0.515596961787471
0.6605,0.9337,0.481412883220961,0.8802,0.453828445765332,0.9069,0.467594884645057,0.8878,0.457746982674916,0.8369,0.431503097319934,0.8624,0.444650819845515,,0.515596961787471
0.6606,0.9338,0.48146444291714,0.8799,0.453673766676795,0.9069,0.467594884645057,0.8881,0.457901661763453,0.8369,0.431503097319934,0.8625,0.444702379541693,,0.515596961787471
0.6607,0.9339,0.481516002613319,0.8797,0.453570647284438,0.9068,0.467543324948878,0.8884,0.458056340851989,0.8368,0.431451537623755,0.8626,0.444753939237872,,0.515596961787471
0.6608,0.934,0.481567562309498,0.8795,0.45346752789208,0.9067,0.4674917652527,0.8886,0.458159460244346,0.8368,0.431451537623755,0.8627,0.444805498934051,,0.515596961787471
0.6609,0.9341,0.481619122005676,0.8793,0.453364408499723,0.9067,0.4674917652527,0.8889,0.458314139332883,0.8367,0.431399977927577,0.8628,0.44485705863023,,0.515596961787471
0.661,0.9342,0.481670681701855,0.879,0.453209729411187,0.9066,0.467440205556521,0.8891,0.45841725872524,0.8367,0.431399977927577,0.8629,0.444908618326408,,0.515596961787471
0.6611,0.9343,0.481722241398034,0.8788,0.453106610018829,0.9065,0.467388645860342,0.8894,0.458571937813776,0.8366,0.431348418231398,0.863,0.444960178022587,,0.515596961787471
0.6612,0.9343,0.481722241398034,0.8786,0.453003490626472,0.9065,0.467388645860342,0.8896,0.458675057206134,0.8365,0.431296858535219,0.8631,0.445011737718766,,0.515596961787471
0.6613,0.9344,0.481773801094212,0.8783,0.452848811537935,0.9064,0.467337086164163,0.8899,0.45882973629467,0.8364,0.43124529883904,0.8632,0.445063297414945,,0.515596961787471
0.6614,0.9345,0.481825360790391,0.8781,0.452745692145578,0.9063,0.467285526467985,0.8901,0.458932855687028,0.8364,0.43124529883904,0.8632,0.445063297414945,,0.515596961787471
0.6615,0.9346,0.48187692048657,0.8778,0.452591013057042,0.9062,0.467233966771806,0.8903,0.459035975079385,0.8363,0.431193739142862,0.8633,0.445114857111123,,0.515596961787471
0.6616,0.9346,0.48187692048657,0.8776,0.452487893664684,0.9061,0.467182407075627,0.8905,0.459139094471742,0.8362,0.431142179446683,0.8633,0.445114857111123,,0.515596961787471
0.6617,0.9347,0.481928480182749,0.8773,0.452333214576148,0.906,0.467130847379448,0.8907,0.4592422138641,0.8361,0.431090619750504,0.8634,0.445166416807302,,0.515596961787471
0.6618,0.9347,0.481928480182749,0.8771,0.45223009518379,0.9059,0.46707928768327,0.8909,0.459345333256458,0.836,0.431039060054325,0.8634,0.445166416807302,,0.515596961787471
0.6619,0.9348,0.481980039878927,0.8768,0.452075416095254,0.9058,0.467027727987091,0.8911,0.459448452648815,0.8358,0.430935940661968,0.8635,0.445217976503481,,0.515596961787471
0.662,0.9348,0.481980039878927,0.8766,0.451972296702897,0.9057,0.466976168290912,0.8913,0.459551572041172,0.8357,0.430884380965789,0.8635,0.445217976503481,,0.515596961787471
0.6621,0.9349,0.482031599575106,0.8763,0.45181761761436,0.9056,0.466924608594733,0.8915,0.45965469143353,0.8356,0.43083282126961,0.8635,0.445217976503481,,0.515596961787471
0.6622,0.9349,0.482031599575106,0.876,0.451662938525824,0.9055,0.466873048898555,0.8916,0.459706251129709,0.8355,0.430781261573432,0.8635,0.445217976503481,,0.515596961787471
0.6623,0.9349,0.482031599575106,0.8757,0.451508259437288,0.9053,0.466769929506197,0.8918,0.459809370522066,0.8353,0.430678142181074,0.8636,0.44526953619966,,0.515596961787471
0.6624,0.9349,0.482031599575106,0.8754,0.451353580348752,0.9052,0.466718369810018,0.8919,0.459860930218245,0.8352,0.430626582484895,0.8636,0.44526953619966,,0.515596961787471
0.6625,0.935,0.482083159271285,0.8752,0.451250460956394,0.9051,0.46666681011384,0.8921,0.459964049610602,0.835,0.430523463092538,0.8636,0.44526953619966,,0.515596961787471
0.6626,0.935,0.482083159271285,0.8749,0.451095781867858,0.9049,0.466563690721482,0.8922,0.460015609306781,0.8349,0.430471903396359,0.8635,0.445217976503481,,0.515596961787471
0.6627,0.935,0.482083159271285,0.8746,0.450941102779322,0.9048,0.466512131025303,0.8924,0.460118728699139,0.8347,0.430368784004002,0.8635,0.445217976503481,,0.515596961787471
0.6628,0.935,0.482083159271285,0.8743,0.450786423690785,0.9046,0.466409011632946,0.8925,0.460170288395317,0.8345,0.430265664611644,0.8635,0.445217976503481,,0.515596961787471
0.6629,0.935,0.482083159271285,0.874,0.450631744602249,0.9045,0.466357451936767,0.8926,0.460221848091496,0.8344,0.430214104915465,0.8635,0.445217976503481,,0.515596961787471
0.663,0.935,0.482083159271285,0.8737,0.450477065513713,0.9043,0.46625433254441,0.8927,0.460273407787675,0.8342,0.430110985523108,0.8634,0.445166416807302,,0.515596961787471
0.6631,0.935,0.482083159271285,0.8734,0.450322386425177,0.9042,0.466202772848231,0.8928,0.460324967483854,0.834,0.43000786613075,0.8634,0.445166416807302,,0.515596961787471
0.6632,0.935,0.482083159271285,0.8731,0.45016770733664,0.904,0.466099653455873,0.8929,0.460376527180032,0.8338,0.429904746738393,0.8633,0.445114857111123,,0.515596961787471
0.6633,0.935,0.482083159271285,0.8728,0.450013028248104,0.9039,0.466048093759695,0.893,0.460428086876211,0.8336,0.429801627346035,0.8633,0.445114857111123,,0.515596961787471
0.6634,0.9349,0.482031599575106,0.8725,0.449858349159568,0.9037,0.465944974367337,0.8931,0.46047964657239,0.8334,0.429698507953678,0.8632,0.445063297414945,,0.515596961787471
0.6635,0.9349,0.482031599575106,0.8722,0.449703670071032,0.9035,0.46584185497498,0.8931,0.46047964657239,0.8332,0.42959538856132,0.8631,0.445011737718766,,0.515596961787471
0.6636,0.9349,0.482031599575106,0.8718,0.449497431286317,0.9034,0.465790295278801,0.8932,0.460531206268569,0.8329,0.429440709472784,0.8631,0.445011737718766,,0.515596961787471
0.6637,0.9349,0.482031599575106,0.8715,0.449342752197781,0.9032,0.465687175886443,0.8932,0.460531206268569,0.8327,0.429337590080427,0.863,0.444960178022587,,0.515596961787471
0.6638,0.9348,0.481980039878927,0.8712,0.449188073109244,0.903,0.465584056494086,0.8933,0.460582765964747,0.8325,0.429234470688069,0.8629,0.444908618326408,,0.515596961787471
0.6639,0.9348,0.481980039878927,0.8709,0.449033394020708,0.9028,0.465480937101728,0.8933,0.460582765964747,0.8322,0.429079791599533,0.8628,0.44485705863023,,0.515596961787471
0.664,0.9348,0.481980039878927,0.8705,0.448827155235993,0.9026,0.465377817709371,0.8934,0.460634325660926,0.832,0.428976672207175,0.8627,0.444805498934051,,0.515596961787471
